AGE_ADJUSTED_CI_LOWER|AGE_ADJUSTED_CI_UPPER|AGE_ADJUSTED_RATE|COUNT|ICCC_GROUP|POPULATION|AGE|RACE|SEX|YEAR|CRUDE_CI_LOWER|CRUDE_CI_UPPER|CRUDE_RATE
0.2|0.3|0.3|105|IV(b) Other peripheral nervous cell tumors|410614782|0-19|All Races|Male and Female|2013-2017|0.2|0.3|0.3
11.9|12.6|12.2|5042|IX Soft tissue and other extraosseous sarcomas|410614782|0-19|All Races|Male and Female|2013-2017|11.9|12.6|12.3
4.6|5.0|4.8|1974|IX(a) Rhabdomyosarcomas|410614782|0-19|All Races|Male and Female|2013-2017|4.6|5.0|4.8
1.2|1.4|1.3|522|IX(b) Fibrosarcomas, peripheral nerve sheath tumors & other fibrous neoplams|410614782|0-19|All Races|Male and Female|2013-2017|1.2|1.4|1.3
~|~|~|~|IX(c) Kaposi sarcoma|410614782|0-19|All Races|Male and Female|2013-2017|~|~|~
4.5|4.9|4.7|1935|IX(d) Other specified soft tissue sarcomas|410614782|0-19|All Races|Male and Female|2013-2017|4.5|4.9|4.7
1.3|1.6|1.4|597|IX(e) Unspecified soft tissue sarcomas|410614782|0-19|All Races|Male and Female|2013-2017|1.3|1.6|1.5
0.2|0.3|0.3|109|Not classified by ICCC|410614782|0-19|All Races|Male and Female|2013-2017|0.2|0.3|0.3
3.1|3.4|3.3|1343|V Retinoblastoma|410614782|0-19|All Races|Male and Female|2013-2017|3.1|3.5|3.3
6.9|7.5|7.2|2960|VI Renal tumors|410614782|0-19|All Races|Male and Female|2013-2017|7.0|7.5|7.2
6.2|6.7|6.4|2631|VI(a) Nephroblastoma and other nonepithelial renal tumors|410614782|0-19|All Races|Male and Female|2013-2017|6.2|6.7|6.4
0.7|0.9|0.8|316|VI(b) Renal carcinomas|410614782|0-19|All Races|Male and Female|2013-2017|0.7|0.9|0.8
~|~|~|~|VI(c) Unspecified malignant renal tumors|410614782|0-19|All Races|Male and Female|2013-2017|~|~|~
2.4|2.7|2.6|1058|VII Hepatic tumors|410614782|0-19|All Races|Male and Female|2013-2017|2.4|2.7|2.6
1.8|2.1|2.0|809|VII(a) Hepatoblastoma|410614782|0-19|All Races|Male and Female|2013-2017|1.8|2.1|2.0
0.5|0.7|0.6|239|VII(b) Hepatic carcinomas|410614782|0-19|All Races|Male and Female|2013-2017|0.5|0.7|0.6
~|~|~|~|VII(c) Unspecified malignant hepatic tumors|410614782|0-19|All Races|Male and Female|2013-2017|~|~|~
9.1|9.7|9.4|3848|VIII Malignant bone tumors|410614782|0-19|All Races|Male and Female|2013-2017|9.1|9.7|9.4
4.9|5.3|5.1|2107|VIII(a) Osteosarcomas|410614782|0-19|All Races|Male and Female|2013-2017|4.9|5.4|5.1
0.3|0.4|0.3|139|VIII(b) Chondrosarcomas|410614782|0-19|All Races|Male and Female|2013-2017|0.3|0.4|0.3
3.0|3.3|3.1|1286|VIII(c) Ewing tumor and related sarcomas of bone|410614782|0-19|All Races|Male and Female|2013-2017|3.0|3.3|3.1
0.5|0.6|0.6|227|VIII(d) Other specified malignant bone tumors|410614782|0-19|All Races|Male and Female|2013-2017|0.5|0.6|0.6
0.2|0.3|0.2|89|VIII(e) Unspecified malignant bone tumors|410614782|0-19|All Races|Male and Female|2013-2017|0.2|0.3|0.2
11.1|11.7|11.4|4730|X Germ cell, trophoblastic tumors & neoplasms of gonads|410614782|0-19|All Races|Male and Female|2013-2017|11.2|11.9|11.5
1.8|2.0|1.9|785|X(a) Intracranial & intraspinal germ cell tumors|410614782|0-19|All Races|Male and Female|2013-2017|1.8|2.1|1.9
1.3|1.5|1.4|580|X(b) Malignant extracranial & extragonadal germ cell tumors|410614782|0-19|All Races|Male and Female|2013-2017|1.3|1.5|1.4
6.9|7.5|7.2|2996|X(c) Malignant gonadal germ cell tumors|410614782|0-19|All Races|Male and Female|2013-2017|7.0|7.6|7.3
0.4|0.5|0.5|196|X(d) Gonadal carcinomas|410614782|0-19|All Races|Male and Female|2013-2017|0.4|0.5|0.5
0.4|0.5|0.4|173|X(e) Other and unspecified malignant gonadal tumors|410614782|0-19|All Races|Male and Female|2013-2017|0.4|0.5|0.4
21.9|22.8|22.3|9269|XI Other malignant epithelial neoplasms and malignant melanomas|410614782|0-19|All Races|Male and Female|2013-2017|22.1|23.0|22.6
0.1|0.2|0.2|73|XI(a) Adrenocortical carcinomas|410614782|0-19|All Races|Male and Female|2013-2017|0.1|0.2|0.2
10.1|10.7|10.4|4318|XI(b) Thyroid carcinomas|410614782|0-19|All Races|Male and Female|2013-2017|10.2|10.8|10.5
0.4|0.6|0.5|203|XI(c) Nasopharyngeal carcinomas|410614782|0-19|All Races|Male and Female|2013-2017|0.4|0.6|0.5
3.6|4.0|3.8|1586|XI(d) Malignant melanomas|410614782|0-19|All Races|Male and Female|2013-2017|3.7|4.1|3.9
0.1|0.1|0.1|35|XI(e) Skin carcinomas|410614782|0-19|All Races|Male and Female|2013-2017|0.1|0.1|0.1
7.1|7.6|7.4|3054|XI(f) Other and unspecified carcinomas|410614782|0-19|All Races|Male and Female|2013-2017|7.2|7.7|7.4
0.8|1.0|0.9|366|XII Other and unspecified malignant neoplasms|410614782|0-19|All Races|Male and Female|2013-2017|0.8|1.0|0.9
0.4|0.6|0.5|201|XII(a) Other specified malignant tumors|410614782|0-19|All Races|Male and Female|2013-2017|0.4|0.6|0.5
0.3|0.5|0.4|165|XII(b) Other unspecified malignant tumors|410614782|0-19|All Races|Male and Female|2013-2017|0.3|0.5|0.4
187.6|193.5|190.5|15686|All ICCC Groups Combined|82108087|0-19|All Races|Male and Female|2014|188.1|194.1|191.0
46.7|49.7|48.2|3958|I Leukemias, myeloproliferative & myelodysplastic diseases|82108087|0-19|All Races|Male and Female|2014|46.7|49.7|48.2
32.3|34.8|33.5|2754|I(a) Lymphoid leukemias|82108087|0-19|All Races|Male and Female|2014|32.3|34.8|33.5
7.9|9.2|8.6|705|I(b) Acute myeloid leukemias|82108087|0-19|All Races|Male and Female|2014|8.0|9.2|8.6
2.1|2.8|2.5|204|I(c) Chronic myeloproliferative diseases|82108087|0-19|All Races|Male and Female|2014|2.2|2.8|2.5
1.3|1.8|1.5|127|I(d) Myelodysplastic syndrome and other myeloproliferative diseases|82108087|0-19|All Races|Male and Female|2014|1.3|1.8|1.5
1.7|2.4|2.0|168|I(e) Unspecified and other specified leukemias|82108087|0-19|All Races|Male and Female|2014|1.7|2.4|2.0
30.1|32.5|31.3|2581|II Lymphomas and reticuloendothelial neoplasms|82108087|0-19|All Races|Male and Female|2014|30.2|32.7|31.4
11.2|12.7|12.0|990|II(a) Hodgkin lymphomas|82108087|0-19|All Races|Male and Female|2014|11.3|12.8|12.1
10.2|11.6|10.9|894|II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma)|82108087|0-19|All Races|Male and Female|2014|10.2|11.6|10.9
2.3|3.0|2.7|218|II(c) Burkitt lymphoma|82108087|0-19|All Races|Male and Female|2014|2.3|3.0|2.7
5.0|6.0|5.5|447|II(d) Miscellaneous lymphoreticular neoplasms|82108087|0-19|All Races|Male and Female|2014|5.0|6.0|5.4
0.3|0.5|0.4|32|II(e) Unspecified lymphomas|82108087|0-19|All Races|Male and Female|2014|0.3|0.6|0.4
32.0|34.5|33.3|2729|III CNS and misc intracranial and intraspinal neoplasms|82108087|0-19|All Races|Male and Female|2014|32.0|34.5|33.2
2.4|3.2|2.8|228|III(a) Ependymomas and choroid plexus tumor|82108087|0-19|All Races|Male and Female|2014|2.4|3.2|2.8
16.8|18.6|17.7|1450|III(b) Astrocytomas|82108087|0-19|All Races|Male and Female|2014|16.8|18.6|17.7
5.5|6.6|6.1|496|III(c) Intracranial and intraspinal embryonal tumors|82108087|0-19|All Races|Male and Female|2014|5.5|6.6|6.0
4.9|5.9|5.4|440|III(d) Other gliomas|82108087|0-19|All Races|Male and Female|2014|4.9|5.9|5.4
0.6|1.0|0.8|68|III(e) Other specified intracranial & intraspinal neoplasms|82108087|0-19|All Races|Male and Female|2014|0.6|1.0|0.8
0.4|0.8|0.6|47|III(f) Unspecified intracranial and intraspinal neoplasms|82108087|0-19|All Races|Male and Female|2014|0.4|0.8|0.6
8.6|9.9|9.3|761|IV Neuroblastoma and other peripheral nervous cell tumors|82108087|0-19|All Races|Male and Female|2014|8.6|10.0|9.3
8.3|9.6|8.9|733|IV(a) Neuroblastoma and ganglioneuroblastoma|82108087|0-19|All Races|Male and Female|2014|8.3|9.6|8.9
0.2|0.5|0.3|28|IV(b) Other peripheral nervous cell tumors|82108087|0-19|All Races|Male and Female|2014|0.2|0.5|0.3
11.6|13.1|12.3|1016|IX Soft tissue and other extraosseous sarcomas|82108087|0-19|All Races|Male and Female|2014|11.6|13.2|12.4
3.9|4.8|4.4|358|IX(a) Rhabdomyosarcomas|82108087|0-19|All Races|Male and Female|2014|3.9|4.8|4.4
1.3|1.8|1.5|125|IX(b) Fibrosarcomas, peripheral nerve sheath tumors & other fibrous neoplams|82108087|0-19|All Races|Male and Female|2014|1.3|1.8|1.5
~|~|~|~|IX(c) Kaposi sarcoma|82108087|0-19|All Races|Male and Female|2014|~|~|~
4.6|5.5|5.0|414|IX(d) Other specified soft tissue sarcomas|82108087|0-19|All Races|Male and Female|2014|4.6|5.6|5.0
1.1|1.7|1.4|114|IX(e) Unspecified soft tissue sarcomas|82108087|0-19|All Races|Male and Female|2014|1.1|1.7|1.4
0.2|0.5|0.3|26|Not classified by ICCC|82108087|0-19|All Races|Male and Female|2014|0.2|0.5|0.3
2.9|3.7|3.2|267|V Retinoblastoma|82108087|0-19|All Races|Male and Female|2014|2.9|3.7|3.3
6.7|7.9|7.3|601|VI Renal tumors|82108087|0-19|All Races|Male and Female|2014|6.7|7.9|7.3
6.1|7.2|6.6|546|VI(a) Nephroblastoma and other nonepithelial renal tumors|82108087|0-19|All Races|Male and Female|2014|6.1|7.2|6.6
0.5|0.8|0.6|53|VI(b) Renal carcinomas|82108087|0-19|All Races|Male and Female|2014|0.5|0.8|0.6
~|~|~|~|VI(c) Unspecified malignant renal tumors|82108087|0-19|All Races|Male and Female|2014|~|~|~
2.2|2.9|2.5|209|VII Hepatic tumors|82108087|0-19|All Races|Male and Female|2014|2.2|2.9|2.5
1.7|2.3|2.0|161|VII(a) Hepatoblastoma|82108087|0-19|All Races|Male and Female|2014|1.7|2.3|2.0
0.4|0.8|0.6|47|VII(b) Hepatic carcinomas|82108087|0-19|All Races|Male and Female|2014|0.4|0.8|0.6
~|~|~|~|VII(c) Unspecified malignant hepatic tumors|82108087|0-19|All Races|Male and Female|2014|~|~|~
8.8|10.1|9.4|775|VIII Malignant bone tumors|82108087|0-19|All Races|Male and Female|2014|8.8|10.1|9.4
4.8|5.8|5.2|430|VIII(a) Osteosarcomas|82108087|0-19|All Races|Male and Female|2014|4.8|5.8|5.2
0.2|0.5|0.4|29|VIII(b) Chondrosarcomas|82108087|0-19|All Races|Male and Female|2014|0.2|0.5|0.4
2.7|3.4|3.0|250|VIII(c) Ewing tumor and related sarcomas of bone|82108087|0-19|All Races|Male and Female|2014|2.7|3.4|3.0
0.4|0.7|0.5|45|VIII(d) Other specified malignant bone tumors|82108087|0-19|All Races|Male and Female|2014|0.4|0.7|0.5
0.2|0.4|0.3|21|VIII(e) Unspecified malignant bone tumors|82108087|0-19|All Races|Male and Female|2014|0.2|0.4|0.3
10.5|12.0|11.2|931|X Germ cell, trophoblastic tumors & neoplasms of gonads|82108087|0-19|All Races|Male and Female|2014|10.6|12.1|11.3
1.4|2.0|1.7|136|X(a) Intracranial & intraspinal germ cell tumors|82108087|0-19|All Races|Male and Female|2014|1.4|2.0|1.7
1.4|2.0|1.7|138|X(b) Malignant extracranial & extragonadal germ cell tumors|82108087|0-19|All Races|Male and Female|2014|1.4|2.0|1.7
6.4|7.6|7.0|582|X(c) Malignant gonadal germ cell tumors|82108087|0-19|All Races|Male and Female|2014|6.5|7.7|7.1
0.3|0.7|0.5|40|X(d) Gonadal carcinomas|82108087|0-19|All Races|Male and Female|2014|0.3|0.7|0.5
0.3|0.6|0.4|35|X(e) Other and unspecified malignant gonadal tumors|82108087|0-19|All Races|Male and Female|2014|0.3|0.6|0.4
20.5|22.5|21.5|1780|XI Other malignant epithelial neoplasms and malignant melanomas|82108087|0-19|All Races|Male and Female|2014|20.7|22.7|21.7
0.1|0.4|0.2|20|XI(a) Adrenocortical carcinomas|82108087|0-19|All Races|Male and Female|2014|0.1|0.4|0.2
9.9|11.3|10.6|881|XI(b) Thyroid carcinomas|82108087|0-19|All Races|Male and Female|2014|10.0|11.5|10.7
0.2|0.5|0.4|30|XI(c) Nasopharyngeal carcinomas|82108087|0-19|All Races|Male and Female|2014|0.2|0.5|0.4
3.7|4.6|4.2|344|XI(d) Malignant melanomas|82108087|0-19|All Races|Male and Female|2014|3.8|4.7|4.2
~|~|~|~|XI(e) Skin carcinomas|82108087|0-19|All Races|Male and Female|2014|~|~|~
5.5|6.6|6.0|499|XI(f) Other and unspecified carcinomas|82108087|0-19|All Races|Male and Female|2014|5.6|6.6|6.1
0.5|0.8|0.6|52|XII Other and unspecified malignant neoplasms|82108087|0-19|All Races|Male and Female|2014|0.5|0.8|0.6
0.2|0.5|0.3|28|XII(a) Other specified malignant tumors|82108087|0-19|All Races|Male and Female|2014|0.2|0.5|0.3
0.2|0.4|0.3|24|XII(b) Other unspecified malignant tumors|82108087|0-19|All Races|Male and Female|2014|0.2|0.4|0.3
192.4|198.5|195.4|16101|All ICCC Groups Combined|82082905|0-19|All Races|Male and Female|2015|193.1|199.2|196.2
48.8|51.9|50.4|4140|I Leukemias, myeloproliferative & myelodysplastic diseases|82082905|0-19|All Races|Male and Female|2015|48.9|52.0|50.4
34.5|37.1|35.8|2940|I(a) Lymphoid leukemias|82082905|0-19|All Races|Male and Female|2015|34.5|37.1|35.8
7.8|9.0|8.4|692|I(b) Acute myeloid leukemias|82082905|0-19|All Races|Male and Female|2015|7.8|9.1|8.4
2.4|3.1|2.7|224|I(c) Chronic myeloproliferative diseases|82082905|0-19|All Races|Male and Female|2015|2.4|3.1|2.7
1.2|1.8|1.5|121|I(d) Myelodysplastic syndrome and other myeloproliferative diseases|82082905|0-19|All Races|Male and Female|2015|1.2|1.8|1.5
1.7|2.3|2.0|163|I(e) Unspecified and other specified leukemias|82082905|0-19|All Races|Male and Female|2015|1.7|2.3|2.0
29.7|32.1|30.9|2544|II Lymphomas and reticuloendothelial neoplasms|82082905|0-19|All Races|Male and Female|2015|29.8|32.2|31.0
11.7|13.2|12.4|1029|II(a) Hodgkin lymphomas|82082905|0-19|All Races|Male and Female|2015|11.8|13.3|12.5
9.2|10.6|9.9|815|II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma)|82082905|0-19|All Races|Male and Female|2015|9.3|10.6|9.9
2.1|2.8|2.5|202|II(c) Burkitt lymphoma|82082905|0-19|All Races|Male and Female|2015|2.1|2.8|2.5
5.1|6.2|5.6|463|II(d) Miscellaneous lymphoreticular neoplasms|82082905|0-19|All Races|Male and Female|2015|5.1|6.2|5.6
0.3|0.6|0.4|35|II(e) Unspecified lymphomas|82082905|0-19|All Races|Male and Female|2015|0.3|0.6|0.4
31.2|33.7|32.4|2657|III CNS and misc intracranial and intraspinal neoplasms|82082905|0-19|All Races|Male and Female|2015|31.2|33.6|32.4
2.4|3.2|2.8|228|III(a) Ependymomas and choroid plexus tumor|82082905|0-19|All Races|Male and Female|2015|2.4|3.2|2.8
15.6|17.4|16.5|1354|III(b) Astrocytomas|82082905|0-19|All Races|Male and Female|2015|15.6|17.4|16.5
5.6|6.6|6.1|498|III(c) Intracranial and intraspinal embryonal tumors|82082905|0-19|All Races|Male and Female|2015|5.5|6.6|6.1
5.3|6.4|5.8|476|III(d) Other gliomas|82082905|0-19|All Races|Male and Female|2015|5.3|6.3|5.8
0.6|1.0|0.8|66|III(e) Other specified intracranial & intraspinal neoplasms|82082905|0-19|All Races|Male and Female|2015|0.6|1.0|0.8
0.3|0.6|0.4|35|III(f) Unspecified intracranial and intraspinal neoplasms|82082905|0-19|All Races|Male and Female|2015|0.3|0.6|0.4
8.8|10.2|9.5|781|IV Neuroblastoma and other peripheral nervous cell tumors|82082905|0-19|All Races|Male and Female|2015|8.9|10.2|9.5
8.5|9.8|9.2|756|IV(a) Neuroblastoma and ganglioneuroblastoma|82082905|0-19|All Races|Male and Female|2015|8.6|9.9|9.2
0.2|0.4|0.3|25|IV(b) Other peripheral nervous cell tumors|82082905|0-19|All Races|Male and Female|2015|0.2|0.4|0.3
11.8|13.3|12.5|1030|IX Soft tissue and other extraosseous sarcomas|82082905|0-19|All Races|Male and Female|2015|11.8|13.3|12.5
4.4|5.3|4.8|398|IX(a) Rhabdomyosarcomas|82082905|0-19|All Races|Male and Female|2015|4.4|5.3|4.8
1.2|1.7|1.4|116|IX(b) Fibrosarcomas, peripheral nerve sheath tumors & other fibrous neoplams|82082905|0-19|All Races|Male and Female|2015|1.2|1.7|1.4
~|~|~|~|IX(c) Kaposi sarcoma|82082905|0-19|All Races|Male and Female|2015|~|~|~
4.3|5.3|4.8|392|IX(d) Other specified soft tissue sarcomas|82082905|0-19|All Races|Male and Female|2015|4.3|5.3|4.8
1.2|1.7|1.5|120|IX(e) Unspecified soft tissue sarcomas|82082905|0-19|All Races|Male and Female|2015|1.2|1.7|1.5
0.1|0.3|0.2|16|Not classified by ICCC|82082905|0-19|All Races|Male and Female|2015|0.1|0.3|0.2
3.3|4.1|3.7|303|V Retinoblastoma|82082905|0-19|All Races|Male and Female|2015|3.3|4.1|3.7
7.3|8.5|7.9|649|VI Renal tumors|82082905|0-19|All Races|Male and Female|2015|7.3|8.5|7.9
6.5|7.7|7.1|580|VI(a) Nephroblastoma and other nonepithelial renal tumors|82082905|0-19|All Races|Male and Female|2015|6.5|7.7|7.1
0.6|1.0|0.8|67|VI(b) Renal carcinomas|82082905|0-19|All Races|Male and Female|2015|0.6|1.0|0.8
~|~|~|~|VI(c) Unspecified malignant renal tumors|82082905|0-19|All Races|Male and Female|2015|~|~|~
2.4|3.2|2.8|231|VII Hepatic tumors|82082905|0-19|All Races|Male and Female|2015|2.5|3.2|2.8
1.8|2.4|2.1|173|VII(a) Hepatoblastoma|82082905|0-19|All Races|Male and Female|2015|1.8|2.4|2.1
0.5|0.9|0.7|56|VII(b) Hepatic carcinomas|82082905|0-19|All Races|Male and Female|2015|0.5|0.9|0.7
~|~|~|~|VII(c) Unspecified malignant hepatic tumors|82082905|0-19|All Races|Male and Female|2015|~|~|~
8.5|9.8|9.2|753|VIII Malignant bone tumors|82082905|0-19|All Races|Male and Female|2015|8.5|9.9|9.2
4.5|5.4|4.9|405|VIII(a) Osteosarcomas|82082905|0-19|All Races|Male and Female|2015|4.5|5.4|4.9
0.2|0.5|0.4|30|VIII(b) Chondrosarcomas|82082905|0-19|All Races|Male and Female|2015|0.2|0.5|0.4
2.7|3.5|3.1|255|VIII(c) Ewing tumor and related sarcomas of bone|82082905|0-19|All Races|Male and Female|2015|2.7|3.5|3.1
0.4|0.7|0.5|44|VIII(d) Other specified malignant bone tumors|82082905|0-19|All Races|Male and Female|2015|0.4|0.7|0.5
0.1|0.4|0.2|19|VIII(e) Unspecified malignant bone tumors|82082905|0-19|All Races|Male and Female|2015|0.1|0.4|0.2
10.9|12.4|11.7|968|X Germ cell, trophoblastic tumors & neoplasms of gonads|82082905|0-19|All Races|Male and Female|2015|11.1|12.6|11.8
1.6|2.2|1.9|152|X(a) Intracranial & intraspinal germ cell tumors|82082905|0-19|All Races|Male and Female|2015|1.6|2.2|1.9
1.1|1.7|1.4|114|X(b) Malignant extracranial & extragonadal germ cell tumors|82082905|0-19|All Races|Male and Female|2015|1.1|1.7|1.4
7.0|8.2|7.6|631|X(c) Malignant gonadal germ cell tumors|82082905|0-19|All Races|Male and Female|2015|7.1|8.3|7.7
0.3|0.7|0.5|40|X(d) Gonadal carcinomas|82082905|0-19|All Races|Male and Female|2015|0.3|0.7|0.5
0.3|0.5|0.4|31|X(e) Other and unspecified malignant gonadal tumors|82082905|0-19|All Races|Male and Female|2015|0.3|0.5|0.4
22.6|24.7|23.6|1961|XI Other malignant epithelial neoplasms and malignant melanomas|82082905|0-19|All Races|Male and Female|2015|22.8|25.0|23.9
~|~|~|~|XI(a) Adrenocortical carcinomas|82082905|0-19|All Races|Male and Female|2015|~|~|~
10.1|11.5|10.8|899|XI(b) Thyroid carcinomas|82082905|0-19|All Races|Male and Female|2015|10.2|11.7|11.0
0.4|0.8|0.6|50|XI(c) Nasopharyngeal carcinomas|82082905|0-19|All Races|Male and Female|2015|0.5|0.8|0.6
3.5|4.4|3.9|325|XI(d) Malignant melanomas|82082905|0-19|All Races|Male and Female|2015|3.5|4.4|4.0
~|~|~|~|XI(e) Skin carcinomas|82082905|0-19|All Races|Male and Female|2015|~|~|~
7.5|8.7|8.1|670|XI(f) Other and unspecified carcinomas|82082905|0-19|All Races|Male and Female|2015|7.6|8.8|8.2
0.6|1.0|0.8|68|XII Other and unspecified malignant neoplasms|82082905|0-19|All Races|Male and Female|2015|0.6|1.1|0.8
0.4|0.7|0.5|44|XII(a) Other specified malignant tumors|82082905|0-19|All Races|Male and Female|2015|0.4|0.7|0.5
0.2|0.4|0.3|24|XII(b) Other unspecified malignant tumors|82082905|0-19|All Races|Male and Female|2015|0.2|0.4|0.3
189.0|195.0|192.0|15822|All ICCC Groups Combined|82110969|0-19|All Races|Male and Female|2016|189.7|195.7|192.7
48.3|51.4|49.8|4096|I Leukemias, myeloproliferative & myelodysplastic diseases|82110969|0-19|All Races|Male and Female|2016|48.4|51.4|49.9
34.1|36.7|35.4|2906|I(a) Lymphoid leukemias|82110969|0-19|All Races|Male and Female|2016|34.1|36.7|35.4
7.8|9.0|8.4|691|I(b) Acute myeloid leukemias|82110969|0-19|All Races|Male and Female|2016|7.8|9.1|8.4
2.4|3.1|2.7|225|I(c) Chronic myeloproliferative diseases|82110969|0-19|All Races|Male and Female|2016|2.4|3.1|2.7
1.2|1.7|1.4|117|I(d) Myelodysplastic syndrome and other myeloproliferative diseases|82110969|0-19|All Races|Male and Female|2016|1.2|1.7|1.4
1.6|2.2|1.9|157|I(e) Unspecified and other specified leukemias|82110969|0-19|All Races|Male and Female|2016|1.6|2.2|1.9
29.0|31.4|30.2|2490|II Lymphomas and reticuloendothelial neoplasms|82110969|0-19|All Races|Male and Female|2016|29.1|31.5|30.3
11.7|13.2|12.4|1032|II(a) Hodgkin lymphomas|82110969|0-19|All Races|Male and Female|2016|11.8|13.4|12.6
9.6|11.0|10.3|849|II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma)|82110969|0-19|All Races|Male and Female|2016|9.7|11.1|10.3
2.2|2.9|2.5|206|II(c) Burkitt lymphoma|82110969|0-19|All Races|Male and Female|2016|2.2|2.9|2.5
4.1|5.0|4.5|372|II(d) Miscellaneous lymphoreticular neoplasms|82110969|0-19|All Races|Male and Female|2016|4.1|5.0|4.5
0.3|0.5|0.4|31|II(e) Unspecified lymphomas|82110969|0-19|All Races|Male and Female|2016|0.3|0.5|0.4
29.8|32.3|31.0|2545|III CNS and misc intracranial and intraspinal neoplasms|82110969|0-19|All Races|Male and Female|2016|29.8|32.2|31.0
2.2|2.8|2.5|204|III(a) Ependymomas and choroid plexus tumor|82110969|0-19|All Races|Male and Female|2016|2.2|2.8|2.5
14.4|16.1|15.3|1252|III(b) Astrocytomas|82110969|0-19|All Races|Male and Female|2016|14.4|16.1|15.2
5.1|6.2|5.6|461|III(c) Intracranial and intraspinal embryonal tumors|82110969|0-19|All Races|Male and Female|2016|5.1|6.2|5.6
5.7|6.8|6.2|509|III(d) Other gliomas|82110969|0-19|All Races|Male and Female|2016|5.7|6.8|6.2
0.7|1.1|0.9|72|III(e) Other specified intracranial & intraspinal neoplasms|82110969|0-19|All Races|Male and Female|2016|0.7|1.1|0.9
0.4|0.8|0.6|47|III(f) Unspecified intracranial and intraspinal neoplasms|82110969|0-19|All Races|Male and Female|2016|0.4|0.8|0.6
8.0|9.3|8.6|711|IV Neuroblastoma and other peripheral nervous cell tumors|82110969|0-19|All Races|Male and Female|2016|8.0|9.3|8.7
7.9|9.2|8.5|699|IV(a) Neuroblastoma and ganglioneuroblastoma|82110969|0-19|All Races|Male and Female|2016|7.9|9.2|8.5
~|~|~|~|IV(b) Other peripheral nervous cell tumors|82110969|0-19|All Races|Male and Female|2016|~|~|~
