AGE_ADJUSTED_CI_LOWER|AGE_ADJUSTED_CI_UPPER|AGE_ADJUSTED_RATE|COUNT|ICCC_GROUP|POPULATION|AGE|RACE|SEX|YEAR|CRUDE_CI_LOWER|CRUDE_CI_UPPER|CRUDE_RATE
0.4|0.7|0.5|45|XII(b) Other unspecified malignant tumors|82487297|0-19|All Races|Male and Female|2012|0.4|0.7|0.5
187.4|190.1|188.7|77849|All ICCC Groups Combined|411080354|0-19|All Races|Male and Female|2012-2016|188.0|190.7|189.4
47.6|49.0|48.3|19863|I Leukemias, myeloproliferative & myelodysplastic diseases|411080354|0-19|All Races|Male and Female|2012-2016|47.6|49.0|48.3
33.5|34.6|34.1|14006|I(a) Lymphoid leukemias|411080354|0-19|All Races|Male and Female|2012-2016|33.5|34.6|34.1
8.0|8.5|8.3|3404|I(b) Acute myeloid leukemias|411080354|0-19|All Races|Male and Female|2012-2016|8.0|8.6|8.3
2.4|2.7|2.5|1045|I(c) Chronic myeloproliferative diseases|411080354|0-19|All Races|Male and Female|2012-2016|2.4|2.7|2.5
1.4|1.6|1.5|619|I(d) Myelodysplastic syndrome and other myeloproliferative diseases|411080354|0-19|All Races|Male and Female|2012-2016|1.4|1.6|1.5
1.8|2.1|1.9|789|I(e) Unspecified and other specified leukemias|411080354|0-19|All Races|Male and Female|2012-2016|1.8|2.1|1.9
29.5|30.5|30.0|12394|II Lymphomas and reticuloendothelial neoplasms|411080354|0-19|All Races|Male and Female|2012-2016|29.6|30.7|30.1
11.8|12.5|12.1|5040|II(a) Hodgkin lymphomas|411080354|0-19|All Races|Male and Female|2012-2016|11.9|12.6|12.3
9.7|10.3|10.0|4112|II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma)|411080354|0-19|All Races|Male and Female|2012-2016|9.7|10.3|10.0
2.3|2.6|2.4|1003|II(c) Burkitt lymphoma|411080354|0-19|All Races|Male and Female|2012-2016|2.3|2.6|2.4
4.8|5.3|5.1|2072|II(d) Miscellaneous lymphoreticular neoplasms|411080354|0-19|All Races|Male and Female|2012-2016|4.8|5.3|5.0
0.3|0.5|0.4|167|II(e) Unspecified lymphomas|411080354|0-19|All Races|Male and Female|2012-2016|0.3|0.5|0.4
31.6|32.7|32.2|13214|III CNS and misc intracranial and intraspinal neoplasms|411080354|0-19|All Races|Male and Female|2012-2016|31.6|32.7|32.1
2.5|2.8|2.7|1093|III(a) Ependymomas and choroid plexus tumor|411080354|0-19|All Races|Male and Female|2012-2016|2.5|2.8|2.7
16.4|17.2|16.8|6890|III(b) Astrocytomas|411080354|0-19|All Races|Male and Female|2012-2016|16.4|17.2|16.8
5.6|6.1|5.8|2391|III(c) Intracranial and intraspinal embryonal tumors|411080354|0-19|All Races|Male and Female|2012-2016|5.6|6.1|5.8
5.4|5.9|5.6|2306|III(d) Other gliomas|411080354|0-19|All Races|Male and Female|2012-2016|5.4|5.8|5.6
0.7|0.8|0.7|307|III(e) Other specified intracranial & intraspinal neoplasms|411080354|0-19|All Races|Male and Female|2012-2016|0.7|0.8|0.7
0.5|0.6|0.6|227|III(f) Unspecified intracranial and intraspinal neoplasms|411080354|0-19|All Races|Male and Female|2012-2016|0.5|0.6|0.6
8.8|9.4|9.1|3734|IV Neuroblastoma and other peripheral nervous cell tumors|411080354|0-19|All Races|Male and Female|2012-2016|8.8|9.4|9.1
8.5|9.1|8.8|3624|IV(a) Neuroblastoma and ganglioneuroblastoma|411080354|0-19|All Races|Male and Female|2012-2016|8.5|9.1|8.8
0.2|0.3|0.3|110|IV(b) Other peripheral nervous cell tumors|411080354|0-19|All Races|Male and Female|2012-2016|0.2|0.3|0.3
11.8|12.5|12.2|5008|IX Soft tissue and other extraosseous sarcomas|411080354|0-19|All Races|Male and Female|2012-2016|11.8|12.5|12.2
4.5|4.9|4.7|1941|IX(a) Rhabdomyosarcomas|411080354|0-19|All Races|Male and Female|2012-2016|4.5|4.9|4.7
1.2|1.4|1.3|535|IX(b) Fibrosarcomas, peripheral nerve sheath tumors & other fibrous neoplams|411080354|0-19|All Races|Male and Female|2012-2016|1.2|1.4|1.3
0.0|0.1|0.0|18|IX(c) Kaposi sarcoma|411080354|0-19|All Races|Male and Female|2012-2016|0.0|0.1|0.0
4.5|4.9|4.7|1943|IX(d) Other specified soft tissue sarcomas|411080354|0-19|All Races|Male and Female|2012-2016|4.5|4.9|4.7
1.3|1.5|1.4|571|IX(e) Unspecified soft tissue sarcomas|411080354|0-19|All Races|Male and Female|2012-2016|1.3|1.5|1.4
0.2|0.3|0.3|110|Not classified by ICCC|411080354|0-19|All Races|Male and Female|2012-2016|0.2|0.3|0.3
3.2|3.5|3.3|1370|V Retinoblastoma|411080354|0-19|All Races|Male and Female|2012-2016|3.2|3.5|3.3
7.0|7.6|7.3|3006|VI Renal tumors|411080354|0-19|All Races|Male and Female|2012-2016|7.1|7.6|7.3
6.2|6.7|6.5|2669|VI(a) Nephroblastoma and other nonepithelial renal tumors|411080354|0-19|All Races|Male and Female|2012-2016|6.2|6.7|6.5
0.7|0.9|0.8|322|VI(b) Renal carcinomas|411080354|0-19|All Races|Male and Female|2012-2016|0.7|0.9|0.8
~|~|~|~|VI(c) Unspecified malignant renal tumors|411080354|0-19|All Races|Male and Female|2012-2016|~|~|~
2.5|2.8|2.6|1088|VII Hepatic tumors|411080354|0-19|All Races|Male and Female|2012-2016|2.5|2.8|2.6
1.9|2.2|2.0|836|VII(a) Hepatoblastoma|411080354|0-19|All Races|Male and Female|2012-2016|1.9|2.2|2.0
0.5|0.7|0.6|243|VII(b) Hepatic carcinomas|411080354|0-19|All Races|Male and Female|2012-2016|0.5|0.7|0.6
~|~|~|~|VII(c) Unspecified malignant hepatic tumors|411080354|0-19|All Races|Male and Female|2012-2016|~|~|~
9.0|9.6|9.3|3830|VIII Malignant bone tumors|411080354|0-19|All Races|Male and Female|2012-2016|9.0|9.6|9.3
4.9|5.3|5.1|2109|VIII(a) Osteosarcomas|411080354|0-19|All Races|Male and Female|2012-2016|4.9|5.4|5.1
0.3|0.4|0.3|141|VIII(b) Chondrosarcomas|411080354|0-19|All Races|Male and Female|2012-2016|0.3|0.4|0.3
2.9|3.3|3.1|1277|VIII(c) Ewing tumor and related sarcomas of bone|411080354|0-19|All Races|Male and Female|2012-2016|2.9|3.3|3.1
0.5|0.6|0.5|217|VIII(d) Other specified malignant bone tumors|411080354|0-19|All Races|Male and Female|2012-2016|0.5|0.6|0.5
0.2|0.3|0.2|86|VIII(e) Unspecified malignant bone tumors|411080354|0-19|All Races|Male and Female|2012-2016|0.2|0.3|0.2
11.2|11.8|11.5|4788|X Germ cell, trophoblastic tumors & neoplasms of gonads|411080354|0-19|All Races|Male and Female|2012-2016|11.3|12.0|11.6
1.7|1.9|1.8|741|X(a) Intracranial & intraspinal germ cell tumors|411080354|0-19|All Races|Male and Female|2012-2016|1.7|1.9|1.8
1.4|1.6|1.5|616|X(b) Malignant extracranial & extragonadal germ cell tumors|411080354|0-19|All Races|Male and Female|2012-2016|1.4|1.6|1.5
7.1|7.6|7.4|3077|X(c) Malignant gonadal germ cell tumors|411080354|0-19|All Races|Male and Female|2012-2016|7.2|7.8|7.5
0.4|0.5|0.5|199|X(d) Gonadal carcinomas|411080354|0-19|All Races|Male and Female|2012-2016|0.4|0.6|0.5
0.3|0.4|0.4|155|X(e) Other and unspecified malignant gonadal tumors|411080354|0-19|All Races|Male and Female|2012-2016|0.3|0.4|0.4
21.4|22.3|21.8|9082|XI Other malignant epithelial neoplasms and malignant melanomas|411080354|0-19|All Races|Male and Female|2012-2016|21.6|22.6|22.1
0.2|0.2|0.2|81|XI(a) Adrenocortical carcinomas|411080354|0-19|All Races|Male and Female|2012-2016|0.2|0.2|0.2
10.0|10.6|10.3|4299|XI(b) Thyroid carcinomas|411080354|0-19|All Races|Male and Female|2012-2016|10.1|10.8|10.5
0.4|0.6|0.5|199|XI(c) Nasopharyngeal carcinomas|411080354|0-19|All Races|Male and Female|2012-2016|0.4|0.6|0.5
3.9|4.3|4.1|1697|XI(d) Malignant melanomas|411080354|0-19|All Races|Male and Female|2012-2016|3.9|4.3|4.1
0.1|0.1|0.1|33|XI(e) Skin carcinomas|411080354|0-19|All Races|Male and Female|2012-2016|0.1|0.1|0.1
6.4|6.9|6.7|2773|XI(f) Other and unspecified carcinomas|411080354|0-19|All Races|Male and Female|2012-2016|6.5|7.0|6.7
0.8|1.0|0.9|362|XII Other and unspecified malignant neoplasms|411080354|0-19|All Races|Male and Female|2012-2016|0.8|1.0|0.9
0.4|0.5|0.5|191|XII(a) Other specified malignant tumors|411080354|0-19|All Races|Male and Female|2012-2016|0.4|0.5|0.5
0.4|0.5|0.4|171|XII(b) Other unspecified malignant tumors|411080354|0-19|All Races|Male and Female|2012-2016|0.4|0.5|0.4
181.4|187.3|184.3|15200|All ICCC Groups Combined|82252861|0-19|All Races|Male and Female|2013|181.9|187.8|184.8
45.4|48.3|46.8|3852|I Leukemias, myeloproliferative & myelodysplastic diseases|82252861|0-19|All Races|Male and Female|2013|45.4|48.3|46.8
31.3|33.8|32.5|2671|I(a) Lymphoid leukemias|82252861|0-19|All Races|Male and Female|2013|31.3|33.7|32.5
7.7|8.9|8.3|682|I(b) Acute myeloid leukemias|82252861|0-19|All Races|Male and Female|2013|7.7|8.9|8.3
2.1|2.8|2.4|201|I(c) Chronic myeloproliferative diseases|82252861|0-19|All Races|Male and Female|2013|2.1|2.8|2.4
1.4|1.9|1.6|134|I(d) Myelodysplastic syndrome and other myeloproliferative diseases|82252861|0-19|All Races|Male and Female|2013|1.4|1.9|1.6
1.7|2.3|2.0|164|I(e) Unspecified and other specified leukemias|82252861|0-19|All Races|Male and Female|2013|1.7|2.3|2.0
27.2|29.5|28.3|2342|II Lymphomas and reticuloendothelial neoplasms|82252861|0-19|All Races|Male and Female|2013|27.3|29.7|28.5
10.8|12.3|11.6|962|II(a) Hodgkin lymphomas|82252861|0-19|All Races|Male and Female|2013|11.0|12.5|11.7
8.4|9.7|9.1|749|II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma)|82252861|0-19|All Races|Male and Female|2013|8.5|9.8|9.1
2.0|2.6|2.3|188|II(c) Burkitt lymphoma|82252861|0-19|All Races|Male and Female|2013|2.0|2.6|2.3
4.6|5.6|5.0|413|II(d) Miscellaneous lymphoreticular neoplasms|82252861|0-19|All Races|Male and Female|2013|4.5|5.5|5.0
0.2|0.5|0.4|30|II(e) Unspecified lymphomas|82252861|0-19|All Races|Male and Female|2013|0.2|0.5|0.4
31.8|34.3|33.0|2710|III CNS and misc intracranial and intraspinal neoplasms|82252861|0-19|All Races|Male and Female|2013|31.7|34.2|32.9
2.3|3.0|2.7|219|III(a) Ependymomas and choroid plexus tumor|82252861|0-19|All Races|Male and Female|2013|2.3|3.0|2.7
16.8|18.6|17.7|1453|III(b) Astrocytomas|82252861|0-19|All Races|Male and Female|2013|16.8|18.6|17.7
5.2|6.3|5.7|469|III(c) Intracranial and intraspinal embryonal tumors|82252861|0-19|All Races|Male and Female|2013|5.2|6.2|5.7
5.2|6.3|5.7|469|III(d) Other gliomas|82252861|0-19|All Races|Male and Female|2013|5.2|6.2|5.7
0.5|0.9|0.7|59|III(e) Other specified intracranial & intraspinal neoplasms|82252861|0-19|All Races|Male and Female|2013|0.5|0.9|0.7
0.4|0.7|0.5|41|III(f) Unspecified intracranial and intraspinal neoplasms|82252861|0-19|All Races|Male and Female|2013|0.4|0.7|0.5
8.6|10.0|9.3|762|IV Neuroblastoma and other peripheral nervous cell tumors|82252861|0-19|All Races|Male and Female|2013|8.6|9.9|9.3
8.3|9.7|9.0|737|IV(a) Neuroblastoma and ganglioneuroblastoma|82252861|0-19|All Races|Male and Female|2013|8.3|9.6|9.0
0.2|0.4|0.3|25|IV(b) Other peripheral nervous cell tumors|82252861|0-19|All Races|Male and Female|2013|0.2|0.4|0.3
11.2|12.7|11.9|980|IX Soft tissue and other extraosseous sarcomas|82252861|0-19|All Races|Male and Female|2013|11.2|12.7|11.9
4.4|5.3|4.8|398|IX(a) Rhabdomyosarcomas|82252861|0-19|All Races|Male and Female|2013|4.4|5.3|4.8
1.0|1.5|1.3|105|IX(b) Fibrosarcomas, peripheral nerve sheath tumors & other fibrous neoplams|82252861|0-19|All Races|Male and Female|2013|1.0|1.5|1.3
~|~|~|~|IX(c) Kaposi sarcoma|82252861|0-19|All Races|Male and Female|2013|~|~|~
4.1|5.0|4.5|374|IX(d) Other specified soft tissue sarcomas|82252861|0-19|All Races|Male and Female|2013|4.1|5.0|4.5
1.0|1.5|1.2|102|IX(e) Unspecified soft tissue sarcomas|82252861|0-19|All Races|Male and Female|2013|1.0|1.5|1.2
0.2|0.4|0.3|23|Not classified by ICCC|82252861|0-19|All Races|Male and Female|2013|0.2|0.4|0.3
2.9|3.6|3.2|265|V Retinoblastoma|82252861|0-19|All Races|Male and Female|2013|2.8|3.6|3.2
6.8|8.0|7.4|605|VI Renal tumors|82252861|0-19|All Races|Male and Female|2013|6.8|8.0|7.4
5.9|7.0|6.5|531|VI(a) Nephroblastoma and other nonepithelial renal tumors|82252861|0-19|All Races|Male and Female|2013|5.9|7.0|6.5
0.7|1.1|0.9|71|VI(b) Renal carcinomas|82252861|0-19|All Races|Male and Female|2013|0.7|1.1|0.9
~|~|~|~|VI(c) Unspecified malignant renal tumors|82252861|0-19|All Races|Male and Female|2013|~|~|~
2.1|2.8|2.5|203|VII Hepatic tumors|82252861|0-19|All Races|Male and Female|2013|2.1|2.8|2.5
1.5|2.1|1.8|149|VII(a) Hepatoblastoma|82252861|0-19|All Races|Male and Female|2013|1.5|2.1|1.8
0.5|0.8|0.6|52|VII(b) Hepatic carcinomas|82252861|0-19|All Races|Male and Female|2013|0.5|0.8|0.6
~|~|~|~|VII(c) Unspecified malignant hepatic tumors|82252861|0-19|All Races|Male and Female|2013|~|~|~
8.5|9.8|9.2|755|VIII Malignant bone tumors|82252861|0-19|All Races|Male and Female|2013|8.5|9.9|9.2
4.5|5.5|5.0|409|VIII(a) Osteosarcomas|82252861|0-19|All Races|Male and Female|2013|4.5|5.5|5.0
0.2|0.5|0.3|29|VIII(b) Chondrosarcomas|82252861|0-19|All Races|Male and Female|2013|0.2|0.5|0.4
2.8|3.6|3.1|259|VIII(c) Ewing tumor and related sarcomas of bone|82252861|0-19|All Races|Male and Female|2013|2.8|3.6|3.1
0.4|0.7|0.5|44|VIII(d) Other specified malignant bone tumors|82252861|0-19|All Races|Male and Female|2013|0.4|0.7|0.5
~|~|~|~|VIII(e) Unspecified malignant bone tumors|82252861|0-19|All Races|Male and Female|2013|~|~|~
11.2|12.7|11.9|990|X Germ cell, trophoblastic tumors & neoplasms of gonads|82252861|0-19|All Races|Male and Female|2013|11.3|12.8|12.0
1.6|2.3|1.9|159|X(a) Intracranial & intraspinal germ cell tumors|82252861|0-19|All Races|Male and Female|2013|1.6|2.3|1.9
1.1|1.7|1.4|114|X(b) Malignant extracranial & extragonadal germ cell tumors|82252861|0-19|All Races|Male and Female|2013|1.1|1.7|1.4
7.0|8.2|7.6|636|X(c) Malignant gonadal germ cell tumors|82252861|0-19|All Races|Male and Female|2013|7.1|8.4|7.7
0.4|0.7|0.6|47|X(d) Gonadal carcinomas|82252861|0-19|All Races|Male and Female|2013|0.4|0.8|0.6
0.3|0.6|0.4|34|X(e) Other and unspecified malignant gonadal tumors|82252861|0-19|All Races|Male and Female|2013|0.3|0.6|0.4
18.8|20.7|19.7|1643|XI Other malignant epithelial neoplasms and malignant melanomas|82252861|0-19|All Races|Male and Female|2013|19.0|21.0|20.0
~|~|~|~|XI(a) Adrenocortical carcinomas|82252861|0-19|All Races|Male and Female|2013|~|~|~
8.8|10.1|9.5|788|XI(b) Thyroid carcinomas|82252861|0-19|All Races|Male and Female|2013|8.9|10.3|9.6
0.5|0.8|0.6|53|XI(c) Nasopharyngeal carcinomas|82252861|0-19|All Races|Male and Female|2013|0.5|0.8|0.6
3.8|4.7|4.2|352|XI(d) Malignant melanomas|82252861|0-19|All Races|Male and Female|2013|3.8|4.8|4.3
~|~|~|~|XI(e) Skin carcinomas|82252861|0-19|All Races|Male and Female|2013|~|~|~
4.7|5.7|5.2|434|XI(f) Other and unspecified carcinomas|82252861|0-19|All Races|Male and Female|2013|4.8|5.8|5.3
0.7|1.1|0.8|70|XII Other and unspecified malignant neoplasms|82252861|0-19|All Races|Male and Female|2013|0.7|1.1|0.9
0.3|0.6|0.4|36|XII(a) Other specified malignant tumors|82252861|0-19|All Races|Male and Female|2013|0.3|0.6|0.4
0.3|0.6|0.4|34|XII(b) Other unspecified malignant tumors|82252861|0-19|All Races|Male and Female|2013|0.3|0.6|0.4
187.0|193.0|190.0|15643|All ICCC Groups Combined|82116071|0-19|All Races|Male and Female|2014|187.5|193.5|190.5
46.5|49.5|48.0|3947|I Leukemias, myeloproliferative & myelodysplastic diseases|82116071|0-19|All Races|Male and Female|2014|46.6|49.6|48.1
32.2|34.7|33.5|2748|I(a) Lymphoid leukemias|82116071|0-19|All Races|Male and Female|2014|32.2|34.7|33.5
7.9|9.2|8.6|705|I(b) Acute myeloid leukemias|82116071|0-19|All Races|Male and Female|2014|8.0|9.2|8.6
2.1|2.8|2.4|202|I(c) Chronic myeloproliferative diseases|82116071|0-19|All Races|Male and Female|2014|2.1|2.8|2.5
1.3|1.8|1.5|127|I(d) Myelodysplastic syndrome and other myeloproliferative diseases|82116071|0-19|All Races|Male and Female|2014|1.3|1.8|1.5
1.7|2.3|2.0|165|I(e) Unspecified and other specified leukemias|82116071|0-19|All Races|Male and Female|2014|1.7|2.3|2.0
30.0|32.4|31.2|2574|II Lymphomas and reticuloendothelial neoplasms|82116071|0-19|All Races|Male and Female|2014|30.1|32.6|31.3
11.2|12.7|11.9|987|II(a) Hodgkin lymphomas|82116071|0-19|All Races|Male and Female|2014|11.3|12.8|12.0
10.2|11.6|10.9|897|II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma)|82116071|0-19|All Races|Male and Female|2014|10.2|11.7|10.9
2.3|3.0|2.7|218|II(c) Burkitt lymphoma|82116071|0-19|All Races|Male and Female|2014|2.3|3.0|2.7
4.9|5.9|5.4|440|II(d) Miscellaneous lymphoreticular neoplasms|82116071|0-19|All Races|Male and Female|2014|4.9|5.9|5.4
0.3|0.5|0.4|32|II(e) Unspecified lymphomas|82116071|0-19|All Races|Male and Female|2014|0.3|0.6|0.4
31.7|34.2|33.0|2703|III CNS and misc intracranial and intraspinal neoplasms|82116071|0-19|All Races|Male and Female|2014|31.7|34.2|32.9
2.4|3.2|2.8|228|III(a) Ependymomas and choroid plexus tumor|82116071|0-19|All Races|Male and Female|2014|2.4|3.2|2.8
16.6|18.4|17.4|1432|III(b) Astrocytomas|82116071|0-19|All Races|Male and Female|2014|16.5|18.4|17.4
5.5|6.6|6.0|492|III(c) Intracranial and intraspinal embryonal tumors|82116071|0-19|All Races|Male and Female|2014|5.5|6.5|6.0
4.8|5.8|5.3|436|III(d) Other gliomas|82116071|0-19|All Races|Male and Female|2014|4.8|5.8|5.3
0.6|1.0|0.8|68|III(e) Other specified intracranial & intraspinal neoplasms|82116071|0-19|All Races|Male and Female|2014|0.6|1.0|0.8
0.4|0.8|0.6|47|III(f) Unspecified intracranial and intraspinal neoplasms|82116071|0-19|All Races|Male and Female|2014|0.4|0.8|0.6
8.6|9.9|9.2|760|IV Neuroblastoma and other peripheral nervous cell tumors|82116071|0-19|All Races|Male and Female|2014|8.6|9.9|9.3
8.3|9.6|8.9|732|IV(a) Neuroblastoma and ganglioneuroblastoma|82116071|0-19|All Races|Male and Female|2014|8.3|9.6|8.9
0.2|0.5|0.3|28|IV(b) Other peripheral nervous cell tumors|82116071|0-19|All Races|Male and Female|2014|0.2|0.5|0.3
11.6|13.1|12.3|1014|IX Soft tissue and other extraosseous sarcomas|82116071|0-19|All Races|Male and Female|2014|11.6|13.1|12.3
3.9|4.8|4.4|359|IX(a) Rhabdomyosarcomas|82116071|0-19|All Races|Male and Female|2014|3.9|4.8|4.4
1.2|1.8|1.5|123|IX(b) Fibrosarcomas, peripheral nerve sheath tumors & other fibrous neoplams|82116071|0-19|All Races|Male and Female|2014|1.2|1.8|1.5
~|~|~|~|IX(c) Kaposi sarcoma|82116071|0-19|All Races|Male and Female|2014|~|~|~
4.5|5.5|5.0|413|IX(d) Other specified soft tissue sarcomas|82116071|0-19|All Races|Male and Female|2014|4.6|5.5|5.0
1.1|1.7|1.4|114|IX(e) Unspecified soft tissue sarcomas|82116071|0-19|All Races|Male and Female|2014|1.1|1.7|1.4
0.2|0.5|0.3|26|Not classified by ICCC|82116071|0-19|All Races|Male and Female|2014|0.2|0.5|0.3
2.9|3.6|3.2|266|V Retinoblastoma|82116071|0-19|All Races|Male and Female|2014|2.9|3.7|3.2
6.7|7.9|7.3|601|VI Renal tumors|82116071|0-19|All Races|Male and Female|2014|6.7|7.9|7.3
6.1|7.2|6.6|546|VI(a) Nephroblastoma and other nonepithelial renal tumors|82116071|0-19|All Races|Male and Female|2014|6.1|7.2|6.6
0.5|0.8|0.6|53|VI(b) Renal carcinomas|82116071|0-19|All Races|Male and Female|2014|0.5|0.8|0.6
~|~|~|~|VI(c) Unspecified malignant renal tumors|82116071|0-19|All Races|Male and Female|2014|~|~|~
2.2|2.9|2.5|208|VII Hepatic tumors|82116071|0-19|All Races|Male and Female|2014|2.2|2.9|2.5
1.7|2.3|1.9|160|VII(a) Hepatoblastoma|82116071|0-19|All Races|Male and Female|2014|1.7|2.3|1.9
0.4|0.8|0.6|47|VII(b) Hepatic carcinomas|82116071|0-19|All Races|Male and Female|2014|0.4|0.8|0.6
~|~|~|~|VII(c) Unspecified malignant hepatic tumors|82116071|0-19|All Races|Male and Female|2014|~|~|~
8.8|10.2|9.5|778|VIII Malignant bone tumors|82116071|0-19|All Races|Male and Female|2014|8.8|10.2|9.5
4.8|5.8|5.3|432|VIII(a) Osteosarcomas|82116071|0-19|All Races|Male and Female|2014|4.8|5.8|5.3
0.2|0.5|0.4|29|VIII(b) Chondrosarcomas|82116071|0-19|All Races|Male and Female|2014|0.2|0.5|0.4
2.7|3.5|3.1|252|VIII(c) Ewing tumor and related sarcomas of bone|82116071|0-19|All Races|Male and Female|2014|2.7|3.5|3.1
0.4|0.7|0.5|44|VIII(d) Other specified malignant bone tumors|82116071|0-19|All Races|Male and Female|2014|0.4|0.7|0.5
0.2|0.4|0.3|21|VIII(e) Unspecified malignant bone tumors|82116071|0-19|All Races|Male and Female|2014|0.2|0.4|0.3
10.5|12.0|11.3|933|X Germ cell, trophoblastic tumors & neoplasms of gonads|82116071|0-19|All Races|Male and Female|2014|10.6|12.1|11.4
1.4|2.0|1.7|137|X(a) Intracranial & intraspinal germ cell tumors|82116071|0-19|All Races|Male and Female|2014|1.4|2.0|1.7
1.4|2.0|1.7|140|X(b) Malignant extracranial & extragonadal germ cell tumors|82116071|0-19|All Races|Male and Female|2014|1.4|2.0|1.7
6.4|7.6|7.0|581|X(c) Malignant gonadal germ cell tumors|82116071|0-19|All Races|Male and Female|2014|6.5|7.7|7.1
0.3|0.7|0.5|40|X(d) Gonadal carcinomas|82116071|0-19|All Races|Male and Female|2014|0.3|0.7|0.5
0.3|0.6|0.4|35|X(e) Other and unspecified malignant gonadal tumors|82116071|0-19|All Races|Male and Female|2014|0.3|0.6|0.4
20.5|22.5|21.5|1779|XI Other malignant epithelial neoplasms and malignant melanomas|82116071|0-19|All Races|Male and Female|2014|20.7|22.7|21.7
0.1|0.4|0.2|20|XI(a) Adrenocortical carcinomas|82116071|0-19|All Races|Male and Female|2014|0.1|0.4|0.2
9.9|11.3|10.6|880|XI(b) Thyroid carcinomas|82116071|0-19|All Races|Male and Female|2014|10.0|11.4|10.7
0.2|0.5|0.4|30|XI(c) Nasopharyngeal carcinomas|82116071|0-19|All Races|Male and Female|2014|0.2|0.5|0.4
3.7|4.6|4.2|345|XI(d) Malignant melanomas|82116071|0-19|All Races|Male and Female|2014|3.8|4.7|4.2
~|~|~|~|XI(e) Skin carcinomas|82116071|0-19|All Races|Male and Female|2014|~|~|~
5.5|6.6|6.0|498|XI(f) Other and unspecified carcinomas|82116071|0-19|All Races|Male and Female|2014|5.5|6.6|6.1
0.5|0.9|0.7|54|XII Other and unspecified malignant neoplasms|82116071|0-19|All Races|Male and Female|2014|0.5|0.9|0.7
0.2|0.5|0.3|28|XII(a) Other specified malignant tumors|82116071|0-19|All Races|Male and Female|2014|0.2|0.5|0.3
0.2|0.5|0.3|26|XII(b) Other unspecified malignant tumors|82116071|0-19|All Races|Male and Female|2014|0.2|0.5|0.3
